student,presentAllTests,filter_045-8h_2-3problems,filter_045-8h_predCeiling,filter_045-8h,complete_twoThirds,filter_predCeiling,test,timeOnTutor,problemsStarted,school,class,condition,condition2,sequence,form,duration,pretest_total,sum_rel_NL,sum_rel_comp,sum_rel_transfer,sum_rel_recUnit,sum_rel_total,sum_rel_NL_transfer,sum_rel_NL_transfer_recUnit,sum_rel_transfer_recUnit,pretest_total_median
Stu_15595b84aabe355079cb53ef616b7ff0,1,1,1,1,1,1,1,4:16:54,126,2,9,4,increased,9,2,0:13:00,0.465740741,0.466666667,0.666666667,0.416666667,0.375,0.465740741,0.443939394,0.425555556,0.398148148,1
Stu_514d884310a2b010d87de88633153f8f,1,1,1,1,1,1,1,2:39:30,126,1,6,2,moderate,6,1,0:23:00,0.698148148,0.566666667,1,0.833333333,0.5,0.698148148,0.687878788,0.637777778,0.685185185,2
Stu_bfbdb7cd9399f26c99832b503745cc7c,1,1,0,1,1,0,1,4:43:48,106,1,3,4,increased,3,3,0:35:00,0.803703704,0.466666667,1,1,0.916666667,0.803703704,0.709090909,0.764444445,0.962962963,2
Stu_905588d3337fafd3862665cc62d79279,1,1,1,1,1,1,1,2:10:45,126,1,1,3,interleaved,1,1,0:19:00,0.474074074,0.366666667,1,0.666666667,0,0.474074074,0.503030303,0.368888889,0.370370371,1
Stu_b6c809c630ab17125c992870cdba28e8,1,1,1,1,1,1,1,3:24:33,126,2,15,3,interleaved,15,1,1:00:00,0.646296296,0.3,1,0.833333333,0.666666667,0.646296296,0.542424242,0.575555556,0.759259259,2
Stu_e52410bf10079a7f71efadf684037aa0,1,1,0,1,1,0,1,2:00:18,112,1,4,5,circle,4,1,0:21:00,0.937037037,0.866666667,1,1,0.916666667,0.937037037,0.927272727,0.924444445,0.962962963,2
Stu_02ffd6d9e6cec505aff1d197490d4516,1,1,1,1,1,1,1,3:40:58,102,2,17,3,interleaved,17,3,0:21:00,0.473148148,0.1,0.666666667,0.583333333,0.75,0.473148148,0.31969697,0.434444444,0.657407407,1
Stu_576291d127ad2183b7fee97dbdd64a49,1,1,0,1,1,0,1,2:07:52,126,1,4,4,increased,4,2,0:28:00,0.911111111,0.733333333,1,1,1,0.911111111,0.854545454,0.893333333,1,2
Stu_0fa421b3109ce01515e05cc17fa47613,1,1,1,1,1,1,1,2:47:50,126,1,2,1,blocked,2,3,1:50:00,0.493518519,0.466666667,0.333333333,0.416666667,0.75,0.493518519,0.443939394,0.525555556,0.564814815,1
Stu_7b3f7d6a49cd9990ffe58d4bf4a3f898,1,1,1,1,1,1,1,4:46:00,126,2,15,1,blocked,15,1,0:16:00,0.438888889,0.4,0,0.666666667,0.541666667,0.438888889,0.521212121,0.526666667,0.611111111,1
Stu_0d123da7b8eaa1d2260a16cc636831dc,1,1,1,1,1,1,1,3:52:24,111,1,1,2,moderate,1,2,0:21:00,0.431481482,0.1,0,1,0.541666667,0.431481482,0.509090909,0.517777778,0.796296296,1
Stu_fada75c6a5ec8da9b4679b1c055e2e5f,1,1,0,1,1,0,1,2:11:01,126,1,3,1,blocked,3,1,0:25:00,0.805555555,1,0.333333333,0.833333333,0.833333333,0.805555555,0.924242424,0.9,0.833333333,2
Stu_767cd32286057446091878c4e6a3a840,1,1,1,1,1,1,1,2:27:20,126,3,22,2,moderate,22,1,0:33:00,0.324074074,0.166666667,0.666666667,0.166666667,0.5,0.324074074,0.166666667,0.255555556,0.314814815,1
Stu_1dccb85afc5f24b01e7c83dff6c056b4,1,1,0,1,1,0,1,3:08:07,126,1,5,4,increased,5,2,0:21:00,0.877777778,0.8,1,1,0.75,0.877777778,0.890909091,0.853333333,0.888888889,2
Stu_28a0a6c45a340ff204f21bf16b234197,1,1,1,1,1,1,1,3:05:35,126,2,15,4,increased,15,1,0:21:00,0.499074074,0.566666667,0.333333333,0.416666667,0.625,0.499074074,0.498484849,0.532222222,0.509259259,1
Stu_823362fb368a75d6052f295d46d39b0d,1,1,1,1,1,1,1,3:00:09,126,3,23,1,blocked,23,1,0:40:00,0.215740741,0.3,0,0.083333333,0.416666667,0.215740741,0.201515151,0.258888889,0.231481481,1
Stu_a8af55f5fd81a0fa2c2df5968f32c763,1,1,1,1,1,1,1,4:03:55,126,2,15,1,blocked,15,3,0:20:00,0.200925926,0.2,0.166666667,0.083333333,0.375,0.200925926,0.146969697,0.207777778,0.212962963,1
Stu_80ff1b554e6d05295cb00d69fbfd3fd0,1,1,1,1,1,1,1,2:33:56,126,1,4,1,blocked,4,1,0:17:00,0.542592593,0.266666667,0.666666667,0.833333333,0.5,0.542592593,0.524242424,0.517777778,0.685185185,1
Stu_21550f769032c2d7ab4a8d8ef1a39bb8,1,1,1,1,1,1,1,2:51:44,126,1,2,1,blocked,2,3,0:15:00,0.151851852,0.233333333,0.166666667,0.166666667,0,0.151851852,0.203030303,0.148888889,0.092592593,1
Stu_8511d3f496e105e7c4eab288f2e927bb,1,1,1,1,1,1,1,2:24:04,112,2,15,6,rectangle,15,2,0:23:00,0.712962963,0.333333333,1,0.833333333,0.916666667,0.712962963,0.56060606,0.655555555,0.87037037,2
Stu_3121c17de835bc4bef8b3a7fb303edaf,1,1,0,1,1,0,1,2:29:53,126,1,6,3,interleaved,6,3,0:18:00,0.909259259,0.866666667,1,0.833333333,1,0.909259259,0.851515152,0.891111111,0.907407407,2
Stu_92b36f79b144ba71687ca0a6718f47f5,1,1,1,1,1,1,1,2:24:33,112,1,1,6,rectangle,1,3,0:37:00,0.625925926,0.6,0.333333333,1,0.416666667,0.625925926,0.781818182,0.684444445,0.740740741,2
Stu_2f5aa276ac6828ad5a90285263efad21,1,1,0,1,1,0,1,2:21:11,112,1,4,6,rectangle,4,1,0:17:00,0.853703704,0.866666667,0.666666667,0.833333333,1,0.853703704,0.851515152,0.891111111,0.907407407,2
Stu_3516f7cd5b8fcf5ea7971f987c374470,1,1,0,1,1,0,1,2:35:59,126,1,6,2,moderate,6,3,0:17:00,0.87037037,1,0.5,0.833333333,1,0.87037037,0.924242424,0.944444444,0.907407407,2
Stu_6009635371a9134cac9a7d77853fdfab,1,1,1,1,1,1,1,1:57:52,126,1,1,4,increased,1,3,0:18:00,0.751851852,0.533333333,1,0.833333333,0.791666667,0.751851852,0.669696969,0.702222222,0.814814815,2
Stu_4e23446ef99f61ee24c1cee50b29f4f2,1,1,0,1,1,0,1,2:56:33,126,1,5,4,increased,5,1,0:11:00,0.842592593,0.666666667,1,0.833333333,1,0.842592593,0.742424242,0.811111111,0.907407407,2
Stu_d7d4ee9b982f61677b2679c563c3fa0c,1,1,1,1,1,1,1,3:06:16,126,1,3,3,interleaved,3,3,0:21:00,0.373148148,0.133333333,0,0.75,0.541666667,0.373148148,0.413636363,0.447777778,0.657407408,1
Stu_4004e6faf0a7850d667241b341a66ea4,1,1,1,1,1,1,1,7:29:31,126,1,5,3,interleaved,5,2,0:46:00,0.627777778,0.466666667,0.333333333,1,0.625,0.627777778,0.709090909,0.686666667,0.833333333,2
Stu_65fc1f407ffc257e0be1f548e64faa74,1,1,1,1,1,1,1,3:45:00,126,1,4,4,increased,4,1,0:19:00,0.692592592,0.3,0.833333333,0.833333333,1,0.692592592,0.542424242,0.664444444,0.907407407,2
Stu_6445bc89cfa561e81f5a16177e1e7ddb,1,1,1,1,1,1,1,3:00:56,126,1,4,4,increased,4,2,0:21:00,0.5,0.5,0,0.666666667,0.666666667,0.5,0.575757576,0.6,0.666666667,1
Stu_4b9fddc6814dec1f65fd4a807d07f3d4,1,1,0,1,1,0,1,2:49:23,126,1,3,3,interleaved,3,1,0:20:00,0.888888889,0.666666667,1,1,1,0.888888889,0.818181818,0.866666667,1,2
Stu_029eb9f0cdfed76e9886909ffa3204c5,1,1,1,1,1,1,1,3:23:40,109,3,20,6,rectangle,20,3,0:20:00,0.34537037,0.3,0.333333333,0.25,0.541666667,0.34537037,0.277272727,0.347777778,0.37962963,1
Stu_5d69f9755d7d2d7d1881d74421419348,1,1,1,1,1,1,1,3:04:07,112,3,28,6,rectangle,28,1,0:31:00,0.660185185,0.8,0.666666667,0.916666667,0.125,0.660185185,0.853030303,0.658888889,0.564814815,2
Stu_5068a353bd56fee29974de17bca6ce01,1,1,1,1,1,1,1,1:54:35,112,4,25,6,rectangle,25,3,0:19:00,0.374074074,0.733333333,0,0.333333333,0.166666667,0.374074074,0.551515151,0.448888889,0.259259259,1
Stu_8d839ea9267fd7f0b1d3d7a1649c67c8,1,1,1,1,1,1,1,2:24:16,87,4,29,7,numberline,29,2,0:15:00,0.540740741,0.566666667,0.333333333,0.666666667,0.5,0.540740741,0.612121212,0.582222222,0.592592593,1
Stu_cdcef7728aa1149fa68cda06678c4522,1,1,0,1,1,0,1,2:52:50,126,1,4,3,interleaved,4,1,0:27:00,0.881481482,0.866666667,0.666666667,1,0.916666667,0.881481482,0.927272727,0.924444445,0.962962963,2
Stu_bac81553d8261810c4c18a6e07dd0c07,1,1,1,1,1,1,1,3:22:57,123,4,31,4,increased,31,1,0:34:00,0.761111111,0.866666667,0.333333333,0.833333333,0.833333333,0.761111111,0.851515152,0.846666667,0.833333333,2
Stu_ad8fc82fe3ae4aa714bbba659692e9be,1,1,1,1,1,1,1,3:01:57,112,1,2,6,rectangle,2,3,0:13:00,0.402777778,0.333333333,0.666666667,0.25,0.5,0.402777778,0.295454545,0.35,0.361111111,1
Stu_ebd9395cd25aae72d5233ef7d0b38497,1,1,1,1,1,1,1,3:40:16,124,2,7,4,increased,7,2,0:34:00,0.501851852,0.2,0.666666667,0.666666667,0.625,0.501851852,0.412121212,0.468888889,0.648148148,1
Stu_d41faea062f25e0426c6914e1e475d1f,1,1,0,1,1,0,1,3:12:16,126,1,5,4,increased,5,3,0:33:00,0.827777778,0.733333333,1,1,0.625,0.827777778,0.854545454,0.793333333,0.833333333,2
Stu_27101c4660fe8895eb6a1f836e17cce8,1,1,1,1,1,1,1,2:56:07,126,1,1,4,increased,1,2,0:18:00,0.657407407,0.5,0.333333333,0.833333333,0.916666667,0.657407407,0.651515151,0.722222222,0.87037037,2
Stu_7f664d7098880853042adbab429ddd8c,1,1,1,1,1,1,1,3:13:53,126,2,7,4,increased,7,2,0:24:00,0.47037037,0.3,0.166666667,0.666666667,0.708333333,0.47037037,0.466666667,0.531111111,0.685185185,1
Stu_111100933da82866fcea6d998b2deb88,1,1,0,1,1,0,1,3:17:40,120,1,5,2,moderate,5,2,0:25:00,0.790740741,0.9,0.333333333,0.833333333,0.916666667,0.790740741,0.86969697,0.882222222,0.87037037,2
Stu_08362a13568069b25224a4db8fe7b4de,1,1,1,1,1,1,1,4:08:17,111,2,9,4,increased,9,3,0:24:00,0.32962963,0.1,0.5,0.333333333,0.541666667,0.32962963,0.206060606,0.295555556,0.425925926,1
Stu_f2508b8823fae6b1f924d45cc0673887,1,1,1,1,1,1,1,4:39:25,126,3,23,3,interleaved,23,2,0:20:00,0.343518519,0.1,1,0.416666667,0.125,0.343518519,0.243939394,0.212222222,0.287037037,1
Stu_23f26c510b39216759de1f95f9dbb35a,1,1,1,1,1,1,1,2:35:37,112,1,5,5,circle,5,3,0:24:00,0.712962963,0.833333333,1,0.333333333,0.791666667,0.712962963,0.606060606,0.655555555,0.537037037,2
Stu_38a0d1274ef939b9f5f172c3e83a2d9a,1,1,1,1,1,1,1,2:54:41,126,3,28,3,interleaved,28,3,0:25:00,0.662037037,0.333333333,1,0.583333333,1,0.662037037,0.446969697,0.594444444,0.768518518,2
Stu_6d943bb7efcee3d96328d20078fbe57c,1,1,0,1,1,0,1,1:57:35,126,4,25,2,moderate,25,2,0:21:00,0.962962963,1,1,1,0.833333333,0.962962963,1,0.955555555,0.925925926,2
Stu_fb73356c923072b0b3a3bae4d71a327a,1,1,1,1,1,1,1,2:43:52,112,4,25,6,rectangle,25,1,0:15:00,0.464814815,0.533333333,0,0.666666667,0.458333333,0.464814815,0.593939394,0.557777778,0.574074074,1
Stu_6a7bc6e2d70ef9317ce3430488d9c0b7,1,1,1,1,1,1,1,3:24:56,126,4,29,1,blocked,29,1,0:20:00,0.307407407,0.2,0,0.5,0.458333333,0.307407407,0.336363636,0.368888889,0.481481481,1
Stu_40f33ec889269dee7d64de27572caca3,1,1,1,1,1,1,1,3:07:13,126,1,2,4,increased,2,3,0:16:00,0.294444445,0.466666667,0,0.5,0,0.294444445,0.481818182,0.353333333,0.277777778,1
Stu_abd1601b861dc3a7ff159d59a3c917d2,1,1,1,1,1,1,1,3:06:43,126,2,7,4,increased,7,3,0:39:00,0.383333333,0.233333333,0.166666667,0.5,0.625,0.383333333,0.354545454,0.426666667,0.555555556,1
Stu_2bf0ef986d28a5420a214e5dbf5f30d1,1,1,1,1,1,1,1,4:00:14,126,3,23,2,moderate,23,3,0:20:00,0.084259259,0.1,0.166666667,0.083333333,0,0.084259259,0.092424242,0.067777778,0.046296296,1
Stu_d782ce7bd3f10bf7fde3c70fbd1fd9c1,1,1,1,1,1,1,1,3:07:22,126,1,4,3,interleaved,4,1,0:21:00,0.68425926,0.566666667,0.666666667,0.75,0.791666667,0.68425926,0.65,0.687777778,0.768518519,2
Stu_2282d5f2e47add10b810d1ff77566c10,1,1,1,1,1,1,1,3:40:07,96,4,29,1,blocked,29,3,0:15:00,0.455555556,0.366666667,0.333333333,0.666666667,0.416666667,0.455555556,0.503030303,0.48,0.555555556,1
Stu_625f3c32e6770e5a4c4c251c078e3282,1,1,1,1,1,1,1,2:59:56,126,1,1,3,interleaved,1,2,0:21:00,0.607407408,0.266666667,0.666666667,0.833333333,0.791666667,0.607407408,0.524242424,0.595555556,0.814814815,2
Stu_86ebdf1974ae76360ae3ced3094fafaa,1,1,1,1,1,1,1,2:18:53,126,1,2,1,blocked,2,1,0:14:00,0.376851852,0.2,0.5,0.416666667,0.5,0.376851852,0.298484849,0.352222222,0.453703704,1
Stu_c52fa0bf1ccdc2369b19c2bcb2e3ca89,1,1,1,1,1,1,1,1:53:58,126,1,1,1,blocked,1,3,0:25:00,0.511111111,0.366666667,0.666666667,1,0,0.511111111,0.654545455,0.48,0.555555556,1
Stu_07fd78dd83d1ec46bf245b362819060b,1,1,1,1,1,1,1,3:31:30,111,1,6,3,interleaved,6,3,0:21:00,0.277777778,0.333333333,0,0.5,0.125,0.277777778,0.409090909,0.333333333,0.333333333,1
Stu_3b78f74771f2a716ead67116f0c47272,1,1,1,1,1,1,1,4:12:09,126,3,22,4,increased,22,2,0:30:00,0.392592593,0.4,0.166666667,0.5,0.416666667,0.392592593,0.445454545,0.437777778,0.462962963,1
Stu_6eae955c448499961e337d954b0abaa9,1,1,1,1,1,1,1,3:01:48,126,1,4,3,interleaved,4,1,0:19:00,0.474074074,0.533333333,0.333333333,0.666666667,0.25,0.474074074,0.593939394,0.502222222,0.481481482,1
Stu_81c07ceb2faf57e7176e7ea6671a30bc,1,1,0,1,1,0,1,2:15:03,126,1,1,2,moderate,1,1,0:17:00,0.679629629,0.733333333,0.333333333,1,0.458333333,0.679629629,0.854545454,0.748888889,0.759259259,2
Stu_d00aa72e22ab77185f6fed013e193a97,1,1,1,1,1,1,1,2:56:59,126,1,5,2,moderate,5,3,0:36:00,0.409259259,0.366666667,0.333333333,0.5,0.416666667,0.409259259,0.427272727,0.424444445,0.462962963,1
Stu_73dbf2534db4750360be3997d153ad21,1,1,1,1,1,1,1,4:01:09,102,2,7,3,interleaved,7,3,0:23:00,0.363888889,0.133333333,0.666666667,0.583333333,0.208333333,0.363888889,0.337878788,0.303333333,0.416666666,1
Stu_0326178080208c048588af537814223c,1,1,1,1,1,1,1,2:22:01,109,3,20,6,rectangle,20,3,0:15:00,0.465740741,0.3,0.666666667,0.25,0.833333333,0.465740741,0.277272727,0.425555555,0.509259259,1
Stu_f2eb0ef523c64ab61738d1a866a281d2,1,1,1,1,1,1,1,3:40:43,126,1,3,3,interleaved,3,1,0:38:00,0.642592592,0.733333333,0.166666667,0.833333333,0.625,0.642592592,0.778787878,0.737777778,0.740740741,2
Stu_76f77857356aa3dd4c2f6437d079a0bf,1,1,0,1,1,0,1,3:06:13,126,1,5,1,blocked,5,1,0:16:00,0.898148148,1,1,1,0.541666667,0.898148148,1,0.877777778,0.796296296,2
Stu_afede044915bef989f7b21aa0e07624e,1,1,0,1,1,0,1,2:16:43,126,2,17,2,moderate,17,2,0:31:00,0.909259259,0.866666667,0.833333333,1,0.916666667,0.909259259,0.927272727,0.924444445,0.962962963,2
Stu_32956a071e61d87f1f11cb5fb48c843b,1,1,1,1,1,1,1,3:29:27,126,2,15,1,blocked,15,1,0:35:00,0.301851852,0.1,0.5,0.166666667,0.625,0.301851852,0.13030303,0.262222222,0.370370371,1
Stu_dc2ac21fba220916a255dcc78c0e0a7c,1,1,0,1,1,0,1,2:52:38,126,1,6,3,interleaved,6,2,0:25:00,0.751851852,0.533333333,0.666666667,1,0.833333333,0.751851852,0.745454545,0.768888889,0.925925926,2
Stu_f9d5192e1b0fda315130aa7e9264255b,1,1,1,1,1,1,1,3:40:36,126,2,15,2,moderate,15,2,0:15:00,0.475925926,0.233333333,0,0.833333333,0.75,0.475925926,0.506060606,0.571111111,0.796296296,1
Stu_fa111119a7cf248581059485691c823c,1,1,1,1,1,1,1,2:46:26,112,1,2,5,circle,2,3,0:17:00,0.653703704,0.433333333,0.666666667,0.833333333,0.75,0.653703704,0.615151515,0.651111111,0.796296296,2
Stu_88da27fcbc6dfd9c427f610eeba4e766,1,1,0,1,1,0,1,2:05:53,126,1,1,1,blocked,1,3,0:20:00,0.751851852,0.533333333,0.666666667,1,0.833333333,0.751851852,0.745454545,0.768888889,0.925925926,2
Stu_b29a36cbc10ef103cea964ce8a0b3581,1,1,0,1,1,0,1,2:24:42,126,1,1,3,interleaved,1,2,0:25:00,0.866666667,0.6,1,1,1,0.866666667,0.781818182,0.84,1,2
Stu_9a305d781610872e75a1d10d90ea34b3,1,1,1,1,1,1,1,4:01:58,126,3,28,3,interleaved,28,1,0:40:00,0.55,0.233333333,1,0.833333333,0.333333333,0.55,0.506060606,0.46,0.611111111,1
Stu_122441360922d6ad0f5b0367cb224916,1,1,1,1,1,1,1,3:36:23,126,3,22,3,interleaved,22,3,0:42:00,0.559259259,0.4,1,0.666666667,0.333333333,0.559259259,0.521212121,0.471111111,0.518518519,1
Stu_ac749852a385e79f4cfaf212d53be8b5,1,1,1,1,1,1,1,3:41:21,132,2,7,6,rectangle,7,3,0:34:00,0.341666667,0.233333333,0.333333333,0.75,0,0.341666667,0.468181818,0.343333333,0.416666667,1
Stu_5e94e8e6ada5bd429d46d777d53759b0,1,1,1,1,1,1,1,2:41:47,126,4,25,3,interleaved,25,3,0:20:00,0.451851852,0.466666667,0.166666667,0.666666667,0.375,0.451851852,0.557575758,0.508888889,0.537037037,1
Stu_db3ccd574268f6db0142eaaca45319a8,1,1,0,1,1,0,1,2:40:14,126,1,5,4,increased,5,2,0:23:00,0.82037037,0.766666667,0.666666667,0.833333333,1,0.82037037,0.796969697,0.851111111,0.907407407,2
Stu_9889909d270129ea3f3b90afb21ea7aa,1,1,1,1,1,1,1,2:47:57,126,1,1,2,moderate,1,2,0:25:00,0.605555556,0.233333333,0.666666667,1,0.625,0.605555556,0.581818182,0.593333333,0.833333333,2
Stu_2fd6d00f7bc643e0847c83f26cd2c932,1,1,1,1,1,1,1,4:16:39,112,1,4,5,circle,4,2,0:20:00,0.12962963,0,0.333333333,0.166666667,0.125,0.12962963,0.075757576,0.088888889,0.148148148,1
Stu_3fc68a7334debc9f4568ab8faa8b8272,1,1,1,1,1,1,1,2:56:08,126,3,22,2,moderate,22,1,0:38:00,0.462962963,0.166666667,0.666666667,0.666666667,0.5,0.462962963,0.393939394,0.422222222,0.592592593,1
Stu_95c42d237b27a1d85b7664bc8e4d5f87,1,1,1,1,1,1,1,2:57:08,126,2,9,2,moderate,9,1,0:18:00,0.686111111,0.6,0.333333333,0.75,1,0.686111111,0.668181818,0.756666667,0.861111111,2
Stu_8b91cc6b2831691ff5244218b778e964,1,1,1,1,1,1,1,7:13:05,111,3,23,5,circle,23,1,0:23:00,0.634259259,0.333333333,0.5,0.916666667,0.833333333,0.634259259,0.598484848,0.661111111,0.87962963,2
Stu_95040519c8fc72caeca0315f3c2f0c15,1,1,1,1,1,1,1,4:00:25,118,3,28,7,numberline,28,3,0:24:00,0.259259259,0.166666667,0.333333333,0.166666667,0.458333333,0.259259259,0.166666667,0.244444445,0.296296296,1
Stu_473a0a06cbf517889090d4960942fe2e,1,1,1,1,1,1,1,4:00:20,112,1,3,6,rectangle,3,1,0:26:00,0.612037037,0.6,0.666666667,0.75,0.416666667,0.612037037,0.668181818,0.601111111,0.601851852,2
Stu_9f50555c720f8c0cc3b84f0ff9c468e0,1,1,0,1,1,0,1,2:44:08,126,1,5,4,increased,5,2,0:21:00,0.903703703,0.933333333,0.833333333,0.833333333,1,0.903703703,0.887878788,0.917777778,0.907407407,2
Stu_bea5309af15862599af00616081be3e5,1,1,1,1,1,1,1,2:45:54,126,4,29,1,blocked,29,1,0:14:00,0.342592593,0,0.666666667,0.333333333,0.625,0.342592593,0.151515151,0.277777778,0.462962963,1
Stu_fe40b3bf8e9597a60472b5d2a27f55fb,1,1,0,1,1,0,1,2:43:11,126,1,1,3,interleaved,1,2,0:23:00,0.809259259,0.733333333,0.666666667,0.833333333,1,0.809259259,0.778787878,0.837777778,0.907407407,2
Stu_88a25f27d9c0b3a8eca25554becadf55,1,1,1,1,1,1,1,3:17:21,126,3,22,2,moderate,22,3,0:23:00,0.703703704,0.666666667,0.666666667,0.666666667,0.833333333,0.703703704,0.666666667,0.711111111,0.740740741,2
Stu_db36eeabd049238ff67f1cd36f596737,1,1,0,1,1,0,1,2:32:39,126,3,28,4,increased,28,2,0:33:00,0.85,0.8,0.666666667,1,0.875,0.85,0.890909091,0.886666667,0.944444444,2
Stu_1f6a93d6bcec19559022bd21494d24c8,1,1,0,1,1,0,1,2:25:44,126,1,1,1,blocked,1,3,0:17:00,0.642592593,0.4,0.5,1,0.666666667,0.642592593,0.672727273,0.671111111,0.851851852,2
Stu_88612c80976ad46841fe37b844933cfe,1,1,1,1,1,1,1,2:57:10,126,1,6,3,interleaved,6,3,0:20:00,0.555555556,0.666666667,0.5,0.333333333,0.708333333,0.555555556,0.515151515,0.566666667,0.5,1
Stu_ed973db3d2214b06baa3b55fa35e083a,1,1,1,1,1,1,1,3:13:49,98,4,29,1,blocked,29,3,0:12:00,0.435185185,0.666666667,0,0.333333333,0.541666667,0.435185185,0.515151515,0.522222222,0.425925926,1
Stu_d7384a6b624450317d7e8b0f48c9c108,1,1,1,1,1,1,1,3:27:47,112,2,15,5,circle,15,3,0:15:00,0.437037037,0.366666667,0.333333333,0.333333333,0.75,0.437037037,0.351515152,0.457777778,0.518518518,1
Stu_f3459d748a31a56608f253c57d235e13,1,1,1,1,1,1,1,3:01:23,126,3,28,2,moderate,28,1,0:25:00,0.75462963,0.666666667,1,0.916666667,0.5,0.75462963,0.780303031,0.705555556,0.731481482,2
Stu_9720ccd051a0af4c2acc5740b68c4f49,1,1,1,1,1,1,1,4:07:33,126,1,4,1,blocked,4,3,0:31:00,0.483333333,0.533333333,0.166666667,0.666666667,0.416666667,0.483333333,0.593939394,0.546666667,0.555555556,1
Stu_126e43921d496179255efa8d4402800c,1,1,0,1,1,0,1,2:41:36,126,4,31,1,blocked,31,1,0:27:00,0.716666667,0.9,0.333333333,1,0.375,0.716666667,0.945454545,0.793333333,0.722222222,2
Stu_58730f6a71c21cd26834e0beb5b28190,1,1,1,1,1,1,1,7:04:10,126,3,20,3,interleaved,20,1,0:15:00,0.296296296,0.166666667,0.666666667,0.333333333,0.166666667,0.296296296,0.242424242,0.222222222,0.259259259,1
Stu_3d6cb7dfe38fbf85023ccc643ada8a37,1,1,1,1,1,1,1,2:58:30,112,1,1,5,circle,1,3,0:24:00,0.383333333,0.566666667,0.333333333,0.5,0,0.383333333,0.536363637,0.393333333,0.277777778,1
Stu_303b9129edf2ef2f27aa842f7e942c1c,1,1,1,1,1,1,1,2:56:08,126,3,28,2,moderate,28,3,0:23:00,0.738888889,0.8,0.5,0.833333333,0.708333333,0.738888889,0.815151515,0.786666666,0.777777777,2
Stu_4ca71596d5d479a3d0e37b0035a1751a,1,1,0,1,1,0,1,2:52:51,126,1,4,3,interleaved,4,2,0:29:00,0.844444444,0.533333333,1,1,1,0.844444444,0.745454545,0.813333333,1,2
Stu_5331ab5b801b869a1a9dcb560812c22f,1,1,1,1,1,1,1,3:40:22,118,2,17,7,numberline,17,3,0:30:00,0.719444444,0.533333333,0.666666667,0.75,1,0.719444444,0.631818182,0.73,0.861111111,2
Stu_f597e993daf7f45a6e280bf225f12ec4,1,1,1,1,1,1,1,2:04:14,126,4,31,3,interleaved,31,1,0:16:00,0.685185185,0.666666667,0.333333333,0.833333333,0.791666667,0.685185185,0.742424242,0.755555556,0.814814815,2
Stu_380a9d496fab86f4e174ad26555f1d50,1,1,1,1,1,1,1,2:47:37,100,2,7,4,increased,7,1,0:29:00,0.444444444,0.333333333,0.5,0.333333333,0.708333333,0.444444444,0.333333333,0.433333333,0.5,1
Stu_96b7065415bbcc6cede33fe4e5e88f13,1,1,1,1,1,1,1,3:15:02,126,2,9,4,increased,9,2,0:37:00,0.598148148,0.433333333,1,0.5,0.666666667,0.598148148,0.463636363,0.517777778,0.574074074,2
Stu_4df804692d1d5bffd2c63ba00320c097,1,1,0,1,1,0,1,3:02:30,109,2,17,1,blocked,17,1,0:44:00,0.87037037,1,0.666666667,0.833333333,0.875,0.87037037,0.924242424,0.911111111,0.851851852,2
Stu_0ee832c267511e90d6a09634ae50a465,1,1,1,1,1,1,1,2:22:09,118,4,29,7,numberline,29,2,0:10:00,0.52037037,0.533333333,0.166666667,0.833333333,0.375,0.52037037,0.669696969,0.591111111,0.629629629,1
Stu_4d2087b65580ec581f8bda496a11fbb4,1,1,1,1,1,1,1,3:37:39,126,2,17,2,moderate,17,3,0:16:00,0.317592593,0.3,0.5,0.083333333,0.5,0.317592593,0.201515151,0.281111111,0.268518518,1
Stu_d84a34c5d03a6cd1eddb7997b071f37b,1,1,1,1,1,1,1,4:25:50,99,1,3,3,interleaved,3,3,0:00:00,0.418518519,0.2,0.666666667,0.666666667,0.25,0.418518519,0.412121212,0.368888889,0.481481482,1
Stu_3a0b2c76d92919b95698c978840c5b59,1,1,1,1,1,1,1,2:28:24,118,1,4,7,numberline,4,2,0:21:00,0.566666667,0.533333333,0.333333333,0.666666667,0.666666667,0.566666667,0.593939394,0.613333333,0.666666667,2
Stu_d4eb24cc204f880e96d7bf15cad03e5a,1,1,1,1,1,1,1,2:41:25,112,4,31,6,rectangle,31,3,0:42:00,0.333333333,0.166666667,0,0.333333333,0.833333333,0.333333333,0.242424242,0.4,0.555555555,1
Stu_08d8c87c555e0637063113ccde57c63f,1,1,1,1,1,1,1,2:06:05,111,4,29,1,blocked,29,2,0:17:00,0.218518519,0.1,0,0.166666667,0.625,0.218518519,0.13030303,0.262222222,0.370370371,1
Stu_5be8df1273d24f2fe2734e3e02cb1841,1,1,1,1,1,1,1,2:56:48,118,1,2,7,numberline,2,2,0:11:00,0.42037037,0.066666667,0.333333333,0.833333333,0.5,0.42037037,0.415151515,0.437777778,0.685185185,1
Stu_07028f34082e2d4088498ab7f7cad6dd,1,1,1,1,1,1,1,3:55:56,105,4,31,4,increased,31,1,0:23:00,0.237037037,0.1,0,0.333333333,0.5,0.237037037,0.206060606,0.284444444,0.407407407,1
Stu_b1d059b0e06dcac81165f0ad6c2da8dd,1,1,0,1,1,0,1,2:48:51,126,1,4,3,interleaved,4,3,0:29:00,0.824074074,1,1,0.666666667,0.625,0.824074074,0.848484849,0.788888889,0.648148148,2
